holiday,temp,rain,snow,weather,day,month,year,hours,minutes,seconds,traffic_volume
0,292.11,0.25,0.0,Rain,29,8,2018,14,0,0,5349
0,292.91,0.25,0.0,Rain,29,8,2018,15,0,0,5814
0,293.91,0.0,0.0,Clouds,29,8,2018,16,0,0,6578
0,293.87,0.25,0.0,Rain,29,8,2018,17,0,0,5860
1,294.04,0.25,0.0,Rain,29,8,2018,18,0,0,4554
0,293.54,0.25,0.0,Rain,29,8,2018,19,0,0,3487
0,291.91,0.25,0.0,Rain,29,8,2018,20,0,0,3205
0,289.09,0.25,0.0,Rain,29,8,2018,21,0,0,2800
1,287.59,0.25,0.0,Rain,29,8,2018,22,0,0,2106
0,286.59,0.25,0.0,Rain,29,8,2018,23,0,0,1272
0,286.24,0.25,0.0,Rain,30,8,2018,0,0,0,670
0,285.53,0.25,0.0,Rain,30,8,2018,1,0,0,456
0,285.35,0.25,0.0,Rain,30,8,2018,2,0,0,326
0,285.33,0.25,0.0,Rain,30,8,2018,3,0,0,388
1,285.33,0.25,0.0,Mist,30,8,2018,3,0,0,388
0,285.49,0.25,0.0,Rain,30,8,2018,4,0,0,1008
0,285.49,0.25,0.0,Mist,30,8,2018,4,0,0,1008
0,285.41,0.25,0.0,Rain,30,8,2018,5,0,0,3070
1,285.24,0.25,0.0,Rain,30,8,2018,6,0,0,5886
1,285.24,0.25,0.0,Rain,30,8,2018,7,0,0,6466
0,285.24,0.25,0.0,Mist,30,8,2018,7,0,0,6466
0,286.1,0.25,0.0,Rain,30,8,2018,8,0,0,5995
0,288.43,0.25,0.0,Rain,30,8,2018,9,0,0,5467
0,290.56,0.25,0.0,Rain,30,8,2018,10,0,0,4911
1,292.81,0.25,0.0,Rain,30,8,2018,11,0,0,5095
0,294.11,0.25,0.0,Rain,30,8,2018,12,0,0,5308
1,294.92,0.25,0.0,Rain,30,8,2018,13,0,0,5213
0,295.86,0.25,0.0,Rain,30,8,2018,14,0,0,5680
0,296.67,0.25,0.0,Rain,30,8,2018,15,0,0,6238
0,297.28,0.25,0.0,Rain,30,8,2018,16,0,0,6453
1,297.43,0.25,0.0,Rain,30,8,2018,17,0,0,5775
1,297.24,0.25,0.0,Rain,30,8,2018,18,0,0,4531
1,296.38,0.25,0.0,Rain,30,8,2018,19,0,0,3884
0,295.72,0.25,0.0,Rain,30,8,2018,20,0,0,3332
0,295.37,0.25,0.0,Rain,30,8,2018,21,0,0,3049
1,295.14,0.25,0.0,Rain,30,8,2018,22,0,0,2221
0,294.93,0.25,0.0,Rain,30,8,2018,23,0,0,1396
1,294.76,0.25,0.0,Rain,31,8,2018,0,0,0,764
0,294.61,0.25,0.0,Rain,31,8,2018,1,0,0,456
1,294.54,0.25,0.0,Rain,31,8,2018,2,0,0,358
1,294.54,0.25,0.0,Thunderstorm,31,8,2018,2,0,0,358
1,294.04,1.4,0.0,Rain,31,8,2018,3,0,0,378
0,294.04,1.4,0.0,Thunderstorm,31,8,2018,3,0,0,378
0,294.04,1.4,0.0,Mist,31,8,2018,3,0,0,378
1,293.37,0.85,0.0,Rain,31,8,2018,4,0,0,851
1,293.37,0.85,0.0,Thunderstorm,31,8,2018,4,0,0,851
0,293.37,0.85,0.0,Drizzle,31,8,2018,4,0,0,851
1,293.51,0.81,0.0,Rain,31,8,2018,5,0,0,2754
0,293.51,0.81,0.0,Thunderstorm,31,8,2018,5,0,0,2754
1,294.04,0.25,0.0,Rain,31,8,2018,6,0,0,5200
0,293.83,0.25,0.0,Rain,31,8,2018,7,0,0,6270
1,294.0,0.25,0.0,Rain,31,8,2018,8,0,0,5687
1,294.0,0.25,0.0,Thunderstorm,31,8,2018,8,0,0,5687
0,294.47,0.25,0.0,Rain,31,8,2018,9,0,0,5328
0,295.68,0.25,0.0,Rain,31,8,2018,10,0,0,5102
0,296.86,0.25,0.0,Rain,31,8,2018,11,0,0,5359
1,296.68,0.0,0.0,Clouds,31,8,2018,12,0,0,5587
1,297.12,0.25,0.0,Rain,31,8,2018,13,0,0,5400
1,297.12,0.25,0.0,Mist,31,8,2018,13,0,0,5400
1,299.25,0.25,0.0,Rain,31,8,2018,14,0,0,5705
1,300.27,0.25,0.0,Rain,31,8,2018,15,0,0,5998
0,301.16,0.25,0.0,Rain,31,8,2018,16,0,0,5925
1,300.79,0.25,0.0,Rain,31,8,2018,17,0,0,5418
0,300.4,0.25,0.0,Rain,31,8,2018,18,0,0,4935
0,299.47,0.25,0.0,Rain,31,8,2018,19,0,0,3945
0,299.47,0.25,0.0,Thunderstorm,31,8,2018,19,0,0,3945
0,298.46,0.25,0.0,Rain,31,8,2018,20,0,0,3233
1,297.44,0.25,0.0,Rain,31,8,2018,21,0,0,2910
1,296.95,0.25,0.0,Rain,31,8,2018,22,0,0,2830
1,296.68,0.25,0.0,Rain,31,8,2018,23,0,0,2147
1,296.27,0.25,0.0,Rain,1,9,2018,0,0,0,1335
0,295.45,0.25,0.0,Rain,1,9,2018,1,0,0,785
0,295.16,0.25,0.0,Rain,1,9,2018,2,0,0,569
0,295.14,0.25,0.0,Rain,1,9,2018,3,0,0,425
1,294.92,0.25,0.0,Rain,1,9,2018,4,0,0,419
1,294.7,0.25,0.0,Rain,1,9,2018,5,0,0,741
0,294.61,0.25,0.0,Rain,1,9,2018,6,0,0,1529
1,294.53,0.25,0.0,Rain,1,9,2018,7,0,0,2477
0,294.53,0.25,0.0,Mist,1,9,2018,7,0,0,2477
0,294.53,0.25,0.0,Rain,1,9,2018,8,0,0,3476
0,294.53,0.25,0.0,Mist,1,9,2018,8,0,0,3476
1,295.05,0.0,0.0,Mist,1,9,2018,9,0,0,4212
1,295.91,0.25,0.0,Rain,1,9,2018,10,0,0,4578
0,295.91,0.25,0.0,Mist,1,9,2018,10,0,0,4578
0,297.06,0.25,0.0,Rain,1,9,2018,11,0,0,4897
1,298.43,0.25,0.0,Rain,1,9,2018,12,0,0,4854
0,299.52,0.25,0.0,Rain,1,9,2018,13,0,0,4972
1,300.51,0.25,0.0,Rain,1,9,2018,14,0,0,5056
1,300.51,0.25,0.0,Haze,1,9,2018,14,0,0,5056
1,301.47,0.25,0.0,Rain,1,9,2018,15,0,0,4719
0,301.98,0.25,0.0,Rain,1,9,2018,16,0,0,4649
0,302.49,0.25,0.0,Rain,1,9,2018,17,0,0,4622
0,301.97,0.25,0.0,Rain,1,9,2018,18,0,0,4261
0,301.36,0.25,0.0,Rain,1,9,2018,19,0,0,3518
1,299.12,0.25,0.0,Rain,1,9,2018,20,0,0,3196
0,296.39,0.25,0.0,Rain,1,9,2018,21,0,0,2880
1,295.58,0.25,0.0,Rain,1,9,2018,22,0,0,2815
1,295.01,0.25,0.0,Rain,1,9,2018,23,0,0,1945
1,295.01,0.25,0.0,Mist,1,9,2018,23,0,0,1945
1,294.74,0.25,0.0,Rain,2,9,2018,0,0,0,1273
0,294.49,0.25,0.0,Rain,2,9,2018,1,0,0,801
1,294.49,0.25,0.0,Mist,2,9,2018,1,0,0,801
1,294.5,0.25,0.0,Rain,2,9,2018,2,0,0,565
1,294.59,0.25,0.0,Rain,2,9,2018,3,0,0,386
0,294.57,0.25,0.0,Rain,2,9,2018,4,0,0,316
0,294.57,0.25,0.0,Mist,2,9,2018,4,0,0,316
1,295.19,0.25,0.0,Rain,2,9,2018,5,0,0,532
1,295.19,0.25,0.0,Mist,2,9,2018,5,0,0,532
0,295.1,0.25,0.0,Rain,2,9,2018,6,0,0,1003
1,295.1,0.25,0.0,Mist,2,9,2018,6,0,0,1003
0,294.69,0.25,0.0,Rain,2,9,2018,7,0,0,1607
0,294.41,0.25,0.0,Rain,2,9,2018,8,0,0,2334
1,294.37,0.25,0.0,Rain,2,9,2018,9,0,0,2929
1,293.77,3.94,0.0,Rain,2,9,2018,10,0,0,3571
1,293.77,3.94,0.0,Mist,2,9,2018,10,0,0,3571
1,294.25,3.4,0.0,Rain,2,9,2018,11,0,0,4040
1,294.25,3.4,0.0,Mist,2,9,2018,11,0,0,4040
1,294.83,1.4,0.0,Rain,2,9,2018,12,0,0,4549
0,295.53,0.25,0.0,Rain,2,9,2018,13,0,0,4414
1,297.33,0.25,0.0,Rain,2,9,2018,14,0,0,4299
1,298.66,0.25,0.0,Rain,2,9,2018,15,0,0,4330
1,299.44,0.25,0.0,Rain,2,9,2018,16,0,0,4197
0,300.0,0.25,0.0,Rain,2,9,2018,17,0,0,3833
0,299.59,0.25,0.0,Rain,2,9,2018,18,0,0,3601
0,298.92,0.25,0.0,Rain,2,9,2018,19,0,0,3098
0,297.17,0.25,0.0,Rain,2,9,2018,20,0,0,3115
1,295.46,0.25,0.0,Rain,2,9,2018,21,0,0,2669
1,293.85,0.25,0.0,Rain,2,9,2018,22,0,0,2066
1,293.85,0.25,0.0,Fog,2,9,2018,22,0,0,2066
0,292.83,0.25,0.0,Rain,2,9,2018,23,0,0,1475
0,292.83,0.25,0.0,Mist,2,9,2018,23,0,0,1475
0,292.43,0.25,0.0,Rain,3,9,2018,0,0,0,962
0,292.43,0.25,0.0,Mist,3,9,2018,0,0,0,962
1,291.65,0.25,0.0,Rain,3,9,2018,1,0,0,694
0,291.65,0.25,0.0,Haze,3,9,2018,1,0,0,694
1,291.65,0.25,0.0,Mist,3,9,2018,1,0,0,694
1,291.74,0.25,0.0,Rain,3,9,2018,2,0,0,421
0,291.74,0.25,0.0,Fog,3,9,2018,2,0,0,421
0,291.63,0.25,0.0,Rain,3,9,2018,3,0,0,310
1,291.59,0.25,0.0,Rain,3,9,2018,4,0,0,325
0,291.59,0.25,0.0,Mist,3,9,2018,4,0,0,325
1,291.48,0.25,0.0,Rain,3,9,2018,5,0,0,590
0,291.48,0.25,0.0,Haze,3,9,2018,5,0,0,590
1,291.48,0.25,0.0,Fog,3,9,2018,5,0,0,590
0,291.48,0.25,0.0,Mist,3,9,2018,5,0,0,590
0,291.76,0.25,0.0,Rain,3,9,2018,6,0,0,1141
1,291.76,0.25,0.0,Haze,3,9,2018,6,0,0,1141
1,291.61,0.25,0.0,Rain,3,9,2018,7,0,0,1556
1,291.61,0.25,0.0,Mist,3,9,2018,7,0,0,1556
1,291.81,0.25,0.0,Rain,3,9,2018,8,0,0,1995
0,291.81,0.25,0.0,Mist,3,9,2018,8,0,0,1995
1,292.51,0.25,0.0,Rain,3,9,2018,9,0,0,2524
1,293.68,0.25,0.0,Rain,3,9,2018,10,0,0,3050
1,293.68,0.25,0.0,Mist,3,9,2018,10,0,0,3050
1,294.77,0.64,0.0,Rain,3,9,2018,11,0,0,3616
0,294.77,0.64,0.0,Mist,3,9,2018,11,0,0,3616
0,295.76,0.25,0.0,Rain,3,9,2018,12,0,0,3901
0,296.76,0.25,0.0,Rain,3,9,2018,13,0,0,4110
1,296.59,0.25,0.0,Rain,3,9,2018,14,0,0,4446
0,296.65,0.25,0.0,Rain,3,9,2018,15,0,0,4411
0,296.76,0.25,0.0,Rain,3,9,2018,16,0,0,4017
1,296.76,0.25,0.0,Drizzle,3,9,2018,16,0,0,4017
0,296.6,0.89,0.0,Rain,3,9,2018,17,0,0,3900
0,296.24,0.34,0.0,Rain,3,9,2018,18,0,0,3487
1,295.27,0.44,0.0,Rain,3,9,2018,19,0,0,3006
0,295.27,0.44,0.0,Mist,3,9,2018,19,0,0,3006
0,295.27,0.44,0.0,Drizzle,3,9,2018,19,0,0,3006
0,294.82,0.51,0.0,Rain,3,9,2018,20,0,0,2627
1,294.82,0.51,0.0,Drizzle,3,9,2018,20,0,0,2627
1,294.8,0.25,0.0,Rain,3,9,2018,21,0,0,2081
1,294.49,0.25,0.0,Rain,3,9,2018,22,0,0,1588
0,294.49,0.25,0.0,Mist,3,9,2018,22,0,0,1588
0,294.46,0.25,0.0,Rain,3,9,2018,23,0,0,1012
1,294.46,0.25,0.0,Drizzle,3,9,2018,23,0,0,1012
0,294.32,0.25,0.0,Rain,4,9,2018,0,0,0,528
0,294.31,0.25,0.0,Rain,4,9,2018,1,0,0,321
0,294.31,0.25,0.0,Mist,4,9,2018,1,0,0,321
0,294.31,0.25,0.0,Drizzle,4,9,2018,1,0,0,321
0,294.27,0.25,0.0,Rain,4,9,2018,2,0,0,254
1,294.27,0.25,0.0,Mist,4,9,2018,2,0,0,254
1,294.33,0.25,0.0,Rain,4,9,2018,3,0,0,332
0,294.33,0.25,0.0,Rain,4,9,2018,4,0,0,901
1,294.28,0.25,0.0,Rain,4,9,2018,5,0,0,2863
0,294.28,0.25,0.0,Mist,4,9,2018,5,0,0,2863
0,294.28,0.25,0.0,Haze,4,9,2018,5,0,0,2863
0,294.28,0.25,0.0,Drizzle,4,9,2018,5,0,0,2863
0,294.24,0.38,0.0,Rain,4,9,2018,6,0,0,5280
0,294.24,0.38,0.0,Drizzle,4,9,2018,6,0,0,5280
0,294.24,0.38,0.0,Mist,4,9,2018,6,0,0,5280
0,294.02,0.63,0.0,Rain,4,9,2018,7,0,0,6379
1,294.02,0.63,0.0,Drizzle,4,9,2018,7,0,0,6379
1,294.1,0.32,0.0,Rain,4,9,2018,8,0,0,5856
0,294.1,0.32,0.0,Mist,4,9,2018,8,0,0,5856
0,294.1,0.32,0.0,Thunderstorm,4,9,2018,8,0,0,5856
0,294.43,2.62,0.0,Rain,4,9,2018,9,0,0,5242
0,294.43,2.62,0.0,Drizzle,4,9,2018,9,0,0,5242
1,294.43,2.62,0.0,Mist,4,9,2018,9,0,0,5242
1,294.43,2.62,0.0,Thunderstorm,4,9,2018,9,0,0,5242
1,294.78,0.69,0.0,Rain,4,9,2018,10,0,0,4403
0,294.78,0.69,0.0,Mist,4,9,2018,10,0,0,4403
1,294.78,0.69,0.0,Thunderstorm,4,9,2018,10,0,0,4403
1,294.78,0.69,0.0,Drizzle,4,9,2018,10,0,0,4403
1,295.28,1.21,0.0,Rain,4,9,2018,11,0,0,4477
0,295.28,1.21,0.0,Mist,4,9,2018,11,0,0,4477
0,295.91,1.14,0.0,Rain,4,9,2018,12,0,0,4583
0,295.91,1.14,0.0,Thunderstorm,4,9,2018,12,0,0,4583
1,296.41,0.51,0.0,Rain,4,9,2018,13,0,0,4652
1,296.41,0.51,0.0,Mist,4,9,2018,13,0,0,4652
0,296.16,1.85,0.0,Rain,4,9,2018,14,0,0,4785
0,296.16,1.85,0.0,Mist,4,9,2018,14,0,0,4785
0,295.82,2.61,0.0,Rain,4,9,2018,15,0,0,5436
0,295.82,2.61,0.0,Mist,4,9,2018,15,0,0,5436
1,295.6,2.76,0.0,Rain,4,9,2018,16,0,0,5667
0,295.6,2.76,0.0,Mist,4,9,2018,16,0,0,5667
1,295.01,1.6,0.0,Rain,4,9,2018,17,0,0,5494
0,295.01,1.6,0.0,Mist,4,9,2018,17,0,0,5494
0,295.01,1.6,0.0,Drizzle,4,9,2018,17,0,0,5494
1,294.12,2.92,0.0,Rain,4,9,2018,18,0,0,4383
0,294.12,2.92,0.0,Mist,4,9,2018,18,0,0,4383
0,294.12,2.92,0.0,Thunderstorm,4,9,2018,18,0,0,4383
1,294.12,2.92,0.0,Drizzle,4,9,2018,18,0,0,4383
1,293.79,3.1,0.0,Rain,4,9,2018,19,0,0,3017
1,293.79,3.1,0.0,Mist,4,9,2018,19,0,0,3017
1,293.79,3.1,0.0,Drizzle,4,9,2018,19,0,0,3017
1,293.66,2.6,0.0,Rain,4,9,2018,20,0,0,2385
1,293.66,2.6,0.0,Mist,4,9,2018,20,0,0,2385
1,293.66,2.6,0.0,Drizzle,4,9,2018,20,0,0,2385
1,293.64,1.45,0.0,Rain,4,9,2018,21,0,0,2105
1,293.64,1.45,0.0,Mist,4,9,2018,21,0,0,2105
1,293.64,1.45,0.0,Drizzle,4,9,2018,21,0,0,2105
1,293.62,2.26,0.0,Rain,4,9,2018,22,0,0,1351
0,293.62,2.26,0.0,Mist,4,9,2018,22,0,0,1351
0,293.62,2.26,0.0,Drizzle,4,9,2018,22,0,0,1351
0,292.87,1.4,0.0,Rain,4,9,2018,23,0,0,921
0,292.87,1.4,0.0,Drizzle,4,9,2018,23,0,0,921
0,292.62,1.06,0.0,Rain,5,9,2018,0,0,0,522
1,292.62,1.06,0.0,Drizzle,5,9,2018,0,0,0,522
1,292.44,0.44,0.0,Rain,5,9,2018,1,0,0,304
0,292.44,0.44,0.0,Drizzle,5,9,2018,1,0,0,304
0,292.27,0.51,0.0,Rain,5,9,2018,2,0,0,254
1,292.18,0.28,0.0,Rain,5,9,2018,3,0,0,323
0,292.18,0.28,0.0,Drizzle,5,9,2018,3,0,0,323
0,292.18,0.28,0.0,Rain,5,9,2018,4,0,0,882
0,292.18,0.28,0.0,Drizzle,5,9,2018,4,0,0,882
1,291.95,0.29,0.0,Rain,5,9,2018,5,0,0,3013
0,291.95,0.29,0.0,Drizzle,5,9,2018,5,0,0,3013
1,291.79,0.25,0.0,Rain,5,9,2018,6,0,0,5633
1,291.79,0.25,0.0,Drizzle,5,9,2018,6,0,0,5633
0,291.79,0.25,0.0,Mist,5,9,2018,6,0,0,5633
0,291.56,0.51,0.0,Rain,5,9,2018,7,0,0,6668
0,291.56,0.51,0.0,Drizzle,5,9,2018,7,0,0,6668
0,291.21,0.0,0.0,Clouds,5,9,2018,8,0,0,6327
0,290.29,0.0,0.0,Clouds,5,9,2018,9,0,0,5237
0,290.31,0.0,0.0,Clouds,5,9,2018,10,0,0,4599
1,290.52,0.0,0.0,Clouds,5,9,2018,11,0,0,4635
0,291.13,0.0,0.0,Clouds,5,9,2018,12,0,0,5001
0,291.96,0.0,0.0,Clear,5,9,2018,13,0,0,4781
1,292.96,0.0,0.0,Clear,5,9,2018,14,0,0,4816
0,294.04,0.0,0.0,Clouds,5,9,2018,15,0,0,5661
0,294.6,0.0,0.0,Clouds,5,9,2018,16,0,0,6555
0,294.79,0.0,0.0,Clear,5,9,2018,17,0,0,5938
1,294.67,0.0,0.0,Clear,5,9,2018,18,0,0,4426
0,294.0,0.25,0.0,Rain,5,9,2018,19,0,0,3414
0,291.96,0.51,0.0,Rain,5,9,2018,20,0,0,3130
0,289.44,1.02,0.0,Rain,5,9,2018,21,0,0,2532
1,287.97,1.02,0.0,Rain,5,9,2018,22,0,0,1629
0,286.25,2.03,0.0,Rain,5,9,2018,23,0,0,993
0,286.08,2.79,0.0,Rain,6,9,2018,0,0,0,570
0,286.08,2.79,0.0,Mist,6,9,2018,0,0,0,570
1,285.38,3.3,0.0,Rain,6,9,2018,1,0,0,350
1,285.38,3.3,0.0,Mist,6,9,2018,1,0,0,350
1,285.14,3.05,0.0,Rain,6,9,2018,2,0,0,281
1,285.14,3.05,0.0,Mist,6,9,2018,2,0,0,281
1,285.03,2.79,0.0,Rain,6,9,2018,3,0,0,337
1,285.03,2.79,0.0,Mist,6,9,2018,3,0,0,337
1,284.29,2.79,0.0,Rain,6,9,2018,4,0,0,909
0,284.29,2.79,0.0,Fog,6,9,2018,4,0,0,909
0,283.88,2.29,0.0,Rain,6,9,2018,5,0,0,3036
1,283.88,2.29,0.0,Mist,6,9,2018,5,0,0,3036
0,282.84,2.29,0.0,Rain,6,9,2018,6,0,0,5868
1,282.24,2.79,0.0,Rain,6,9,2018,7,0,0,6526
1,282.24,2.79,0.0,Mist,6,9,2018,7,0,0,6526
0,284.23,2.54,0.0,Rain,6,9,2018,8,0,0,5996
0,285.67,1.27,0.0,Rain,6,9,2018,9,0,0,5328
0,288.74,0.51,0.0,Rain,6,9,2018,10,0,0,4579
1,290.85,0.0,0.0,Clear,6,9,2018,11,0,0,4727
1,292.04,0.25,0.0,Rain,6,9,2018,12,0,0,4765
1,293.13,0.0,0.0,Clear,6,9,2018,13,0,0,4853
0,293.97,0.0,0.0,Clouds,6,9,2018,14,0,0,4947
0,294.9,0.0,0.0,Clear,6,9,2018,15,0,0,5786
0,295.5,0.0,0.0,Clouds,6,9,2018,16,0,0,6396
0,295.58,0.0,0.0,Clouds,6,9,2018,17,0,0,6008
0,295.37,0.0,0.0,Clouds,6,9,2018,18,0,0,4373
0,294.17,0.0,0.0,Clouds,6,9,2018,19,0,0,3382
0,291.43,0.0,0.0,Clear,6,9,2018,20,0,0,3223
1,288.96,0.0,0.0,Clouds,6,9,2018,21,0,0,2712
1,286.85,0.0,0.0,Clear,6,9,2018,22,0,0,2096
0,286.01,0.0,0.0,Clear,6,9,2018,23,0,0,1248
1,285.49,0.0,0.0,Clear,7,9,2018,0,0,0,550
0,285.09,0.0,0.0,Clear,7,9,2018,1,0,0,417
0,284.91,0.0,0.0,Clear,7,9,2018,2,0,0,307
1,284.85,0.0,0.0,Clear,7,9,2018,3,0,0,338
1,284.76,0.0,0.0,Clear,7,9,2018,4,0,0,892
0,284.41,0.0,0.0,Clear,7,9,2018,5,0,0,2942
0,284.13,0.0,0.0,Clear,7,9,2018,6,0,0,5542
1,284.21,0.0,0.0,Mist,7,9,2018,7,0,0,6675
1,285.04,0.0,0.0,Clear,7,9,2018,8,0,0,5923
0,287.12,0.0,0.0,Clear,7,9,2018,9,0,0,5061
1,289.6,0.0,0.0,Clear,7,9,2018,10,0,0,4720
1,292.9,0.0,0.0,Clouds,7,9,2018,11,0,0,4700
0,294.26,0.0,0.0,Clouds,7,9,2018,12,0,0,5073
1,295.3,0.0,0.0,Clouds,7,9,2018,13,0,0,4832
1,296.21,0.0,0.0,Clouds,7,9,2018,14,0,0,5163
1,296.72,0.0,0.0,Clear,7,9,2018,15,0,0,4831
1,297.21,0.0,0.0,Clouds,7,9,2018,16,0,0,6148
0,297.15,0.0,0.0,Clear,7,9,2018,17,0,0,5426
1,296.63,0.0,0.0,Clear,7,9,2018,18,0,0,4699
0,295.94,0.0,0.0,Clear,7,9,2018,19,0,0,3734
1,293.49,0.0,0.0,Clouds,7,9,2018,20,0,0,3360
0,291.22,0.0,0.0,Clouds,7,9,2018,21,0,0,2803
1,289.8,0.0,0.0,Clouds,7,9,2018,22,0,0,2669
0,289.01,0.0,0.0,Clear,7,9,2018,23,0,0,1957
1,288.06,0.0,0.0,Clear,8,9,2018,0,0,0,1131
0,287.4,0.0,0.0,Clear,8,9,2018,1,0,0,690
1,286.6,0.0,0.0,Fog,8,9,2018,2,0,0,488
1,286.06,0.0,0.0,Mist,8,9,2018,3,0,0,393
1,285.37,0.0,0.0,Mist,8,9,2018,4,0,0,459
1,284.82,0.0,0.0,Clear,8,9,2018,5,0,0,830
0,284.77,0.0,0.0,Clear,8,9,2018,6,0,0,1504
0,284.18,0.0,0.0,Mist,8,9,2018,7,0,0,2063
1,284.81,0.0,0.0,Clear,8,9,2018,8,0,0,3043
0,287.92,0.0,0.0,Clear,8,9,2018,9,0,0,3588
0,289.96,0.0,0.0,Clear,8,9,2018,10,0,0,4039
0,291.7,0.0,0.0,Clear,8,9,2018,11,0,0,4249
0,293.34,0.0,0.0,Clear,8,9,2018,12,0,0,4690
0,294.53,0.0,0.0,Clear,8,9,2018,13,0,0,4550
0,295.17,0.0,0.0,Clear,8,9,2018,14,0,0,4612
0,295.76,0.0,0.0,Clear,8,9,2018,15,0,0,4756
1,296.04,0.0,0.0,Clear,8,9,2018,16,0,0,4848
1,295.84,0.0,0.0,Clear,8,9,2018,17,0,0,4125
0,295.67,0.0,0.0,Clear,8,9,2018,18,0,0,3745
1,294.5,0.0,0.0,Clear,8,9,2018,19,0,0,3399
1,291.67,0.0,0.0,Clouds,8,9,2018,20,0,0,3245
0,289.36,0.0,0.0,Clouds,8,9,2018,21,0,0,2814
0,288.51,0.0,0.0,Clear,8,9,2018,22,0,0,2478
1,287.72,0.0,0.0,Clear,8,9,2018,23,0,0,1916
0,287.23,0.0,0.0,Clear,9,9,2018,0,0,0,1286
1,287.14,0.0,0.0,Clear,9,9,2018,1,0,0,794
0,286.82,0.0,0.0,Clear,9,9,2018,2,0,0,620
1,285.99,0.0,0.0,Clear,9,9,2018,3,0,0,345
1,285.55,0.0,0.0,Clear,9,9,2018,4,0,0,353
0,284.87,0.0,0.0,Clear,9,9,2018,5,0,0,541
1,284.65,0.0,0.0,Mist,9,9,2018,6,0,0,1140
0,284.11,0.0,0.0,Mist,9,9,2018,7,0,0,1806
0,284.66,0.0,0.0,Mist,9,9,2018,8,0,0,2224
0,286.54,0.0,0.0,Clear,9,9,2018,9,0,0,3449
0,289.08,0.25,0.0,Rain,9,9,2018,10,0,0,4322
0,290.78,0.0,0.0,Clouds,9,9,2018,11,0,0,4273
1,292.52,0.0,0.0,Clouds,9,9,2018,12,0,0,3990
0,293.53,0.0,0.0,Clear,9,9,2018,13,0,0,3993
0,294.5,0.0,0.0,Clouds,9,9,2018,14,0,0,3852
1,295.06,0.0,0.0,Clouds,9,9,2018,15,0,0,3888
1,295.36,0.0,0.0,Clear,9,9,2018,16,0,0,4126
0,295.38,0.0,0.0,Clouds,9,9,2018,17,0,0,3959
1,294.96,0.0,0.0,Clear,9,9,2018,18,0,0,3692
0,294.16,0.0,0.0,Clear,9,9,2018,19,0,0,3258
1,291.74,0.0,0.0,Clouds,9,9,2018,20,0,0,2755
0,290.17,0.0,0.0,Clouds,9,9,2018,21,0,0,2140
0,289.0,0.0,0.0,Clouds,9,9,2018,22,0,0,1534
0,288.01,0.0,0.0,Clear,9,9,2018,23,0,0,996
1,286.68,0.0,0.0,Clear,10,9,2018,0,0,0,534
0,285.6,0.0,0.0,Clear,10,9,2018,1,0,0,303
1,285.34,0.0,0.0,Clear,10,9,2018,2,0,0,286
0,285.05,0.0,0.0,Clear,10,9,2018,3,0,0,329
0,284.86,0.0,0.0,Clear,10,9,2018,4,0,0,861
1,284.86,0.0,0.0,Clear,10,9,2018,5,0,0,2963
0,284.55,0.0,0.0,Clear,10,9,2018,6,0,0,5721
0,284.35,0.0,0.0,Clear,10,9,2018,7,0,0,6561
0,285.08,0.0,0.0,Clouds,10,9,2018,8,0,0,6009
0,287.08,0.0,0.0,Clear,10,9,2018,9,0,0,5236
1,289.64,0.0,0.0,Clouds,10,9,2018,10,0,0,4201
1,292.46,0.0,0.0,Clear,10,9,2018,11,0,0,4498
0,295.01,0.0,0.0,Clear,10,9,2018,12,0,0,4724
0,296.28,0.0,0.0,Clear,10,9,2018,13,0,0,4462
1,297.78,0.0,0.0,Clear,10,9,2018,14,0,0,5016
1,298.26,0.0,0.0,Clouds,10,9,2018,15,0,0,5688
1,298.57,0.0,0.0,Clouds,10,9,2018,16,0,0,6344
1,298.75,0.0,0.0,Clouds,10,9,2018,17,0,0,5857
0,298.32,0.0,0.0,Clouds,10,9,2018,18,0,0,4245
1,297.65,0.0,0.0,Clear,10,9,2018,19,0,0,3184
0,295.55,0.0,0.0,Clouds,10,9,2018,20,0,0,2732
0,294.06,0.0,0.0,Clear,10,9,2018,21,0,0,2235
1,292.98,0.0,0.0,Clouds,10,9,2018,22,0,0,1389
1,292.48,0.0,0.0,Clear,10,9,2018,23,0,0,887
1,291.88,0.0,0.0,Clear,11,9,2018,0,0,0,516
1,291.34,0.0,0.0,Clear,11,9,2018,1,0,0,330
1,291.01,0.0,0.0,Clear,11,9,2018,2,0,0,265
0,290.67,0.0,0.0,Clear,11,9,2018,3,0,0,332
0,289.96,0.0,0.0,Clear,11,9,2018,4,0,0,891
1,289.76,0.0,0.0,Clear,11,9,2018,5,0,0,3055
0,289.61,0.0,0.0,Clear,11,9,2018,6,0,0,5927
1,289.36,0.0,0.0,Clear,11,9,2018,7,0,0,6496
1,289.75,0.0,0.0,Clear,11,9,2018,8,0,0,6123
1,291.86,0.0,0.0,Clear,11,9,2018,9,0,0,5471
1,294.18,0.0,0.0,Clear,11,9,2018,10,0,0,4257
0,296.18,0.0,0.0,Clear,11,9,2018,11,0,0,5074
0,297.91,0.0,0.0,Clear,11,9,2018,12,0,0,4734
1,299.06,0.0,0.0,Clear,11,9,2018,13,0,0,4875
1,300.05,0.0,0.0,Rain,11,9,2018,14,0,0,4922
